"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",53,"Federal-gov",117847,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row3792"
"<=50K",19,"Private",52372,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","Row3793"
"<=50K",26,"Federal-gov",95806,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",3325,0,40,"United-States","Row3794"
">50K",53,"Private",137428,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","Row3795"
"<=50K",65,"Private",169047,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,10,"United-States","Row3796"
"<=50K",68,"Private",339168,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States","Row3797"
"<=50K",30,"Private",504725,"10th",6,"Never-married","Sales","Other-relative","White","Male",0,0,18,"Guatemala","Row3798"
"<=50K",28,"Private",132870,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","Row3799"
"<=50K",54,"Local-gov",135840,"10th",6,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,45,"United-States","Row3800"
"<=50K",30,"Private",35644,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","Row3801"
"<=50K",22,"Private",198148,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States","Row3802"
"<=50K",25,"Private",220098,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"United-States","Row3803"
"<=50K",19,"Private",262515,"11th",7,"Never-married","Other-service","Other-relative","White","Male",0,0,20,"United-States","Row3804"
">50K",32,"Federal-gov",111567,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row3806"
"<=50K",51,"Local-gov",420917,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States","Row3808"
">50K",25,"Private",197871,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,44,"United-States","Row3809"
">50K",26,"State-gov",70447,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","Row3812"
"<=50K",29,"Local-gov",175262,"Masters",14,"Married-civ-spouse","Prof-specialty","Other-relative","White","Male",0,0,35,"United-States","Row3816"
">50K",51,"Self-emp-inc",304955,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row3817"
"<=50K",40,"Private",181265,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","Row3818"
"<=50K",24,"Self-emp-not-inc",37440,"Bachelors",13,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,50,"United-States","Row3820"
"<=50K",34,"Private",353213,"Assoc-acdm",12,"Separated","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States","Row3823"
"<=50K",19,"Private",38619,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,66,"United-States","Row3824"
"<=50K",21,"Private",177711,"HS-grad",9,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"United-States","Row3825"
"<=50K",21,"Private",190761,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States","Row3826"
"<=50K",23,"Private",27776,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,24,"United-States","Row3827"
"<=50K",37,"Federal-gov",470663,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row3828"
">50K",40,"Private",71738,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,46,"United-States","Row3829"
"<=50K",57,"Private",74156,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,30,"United-States","Row3830"
">50K",48,"Private",202467,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1485,40,"United-States","Row3831"
"<=50K",24,"Private",123983,"11th",7,"Married-civ-spouse","Transport-moving","Husband","Asian-Pac-Islander","Male",0,0,40,"Vietnam","Row3832"
"<=50K",43,"Private",193494,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row3833"
">50K",52,"Self-emp-inc",90363,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,35,"United-States","Row3836"
"<=50K",49,"Private",83444,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","Row3837"
"<=50K",45,"Self-emp-not-inc",239093,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Amer-Indian-Eskimo","Male",3137,0,40,"United-States","Row3838"
"<=50K",62,"Local-gov",151369,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row3839"
"<=50K",29,"Private",56630,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row3840"
"<=50K",20,,34862,"Some-college",10,"Never-married",,"Own-child","Amer-Indian-Eskimo","Male",0,0,72,"United-States","Row3843"
"<=50K",37,"Self-emp-inc",126675,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","Row3844"
">50K",43,"State-gov",199806,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row3845"
">50K",28,"Private",282398,"Some-college",10,"Separated","Tech-support","Unmarried","White","Male",0,0,40,"United-States","Row3848"
">50K",45,"Private",33300,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,50,"United-States","Row3850"
"<=50K",22,,306031,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,40,"United-States","Row3851"
"<=50K",20,"Private",189888,"12th",8,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row3853"
"<=50K",60,"Private",83861,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row3854"
"<=50K",22,"Private",129934,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,40,,"Row3856"
">50K",43,"Private",293305,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,40,"United-States","Row3860"
"<=50K",51,"Local-gov",175750,"HS-grad",9,"Divorced","Transport-moving","Unmarried","Black","Male",0,0,40,"United-States","Row3861"
">50K",41,"Private",121718,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1848,48,"United-States","Row3862"
"<=50K",62,,94931,"Assoc-voc",11,"Married-civ-spouse",,"Husband","White","Male",3411,0,40,"United-States","Row3863"
">50K",50,"State-gov",229272,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","Row3864"
">50K",54,"Private",22743,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",15024,0,60,"United-States","Row3866"
">50K",68,"Private",76371,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","Row3867"
"<=50K",23,"Self-emp-not-inc",216129,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","Row3868"
"<=50K",24,"Private",611029,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row3870"
"<=50K",30,"Local-gov",363032,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States","Row3871"
"<=50K",38,"Private",170020,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",3137,0,45,"United-States","Row3872"
"<=50K",22,"Private",322674,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","Row3874"
"<=50K",30,"Private",23778,"7th-8th",4,"Separated","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","Row3875"
"<=50K",61,"Private",147845,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,31,"United-States","Row3876"
"<=50K",36,"Private",175759,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States","Row3877"
"<=50K",51,"Self-emp-inc",166459,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row3878"
">50K",54,"Federal-gov",127455,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,48,"United-States","Row3880"
">50K",51,"Private",254230,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row3882"
"<=50K",63,"Self-emp-not-inc",159715,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row3883"
">50K",51,"Local-gov",116286,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","Row3884"
">50K",35,"Private",361888,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row3886"
"<=50K",46,"Self-emp-not-inc",32825,"HS-grad",9,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","Row3888"
">50K",53,"Private",225768,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","Row3889"
"<=50K",26,"Federal-gov",393728,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Male",0,0,24,"United-States","Row3890"
"<=50K",43,"Private",160369,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","Row3891"
">50K",39,"Private",191807,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States","Row3892"
"<=50K",50,"Federal-gov",176969,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Male",0,1590,40,"United-States","Row3893"
">50K",54,"Federal-gov",33863,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row3894"
"<=50K",19,,174233,"Some-college",10,"Never-married",,"Own-child","Black","Male",0,0,24,"United-States","Row3897"
"<=50K",29,"Local-gov",95393,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","Row3898"
"<=50K",20,"Private",221095,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Black","Male",0,0,40,"United-States","Row3899"
">50K",53,"Private",104501,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,55,"United-States","Row3900"
"<=50K",18,,437851,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,40,"United-States","Row3901"
"<=50K",22,,131230,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,40,"United-States","Row3902"
"<=50K",23,"Private",495888,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"El-Salvador","Row3903"
"<=50K",69,"Private",185691,"11th",7,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,20,"United-States","Row3904"
"<=50K",56,"Private",201822,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,2002,40,"United-States","Row3905"
"<=50K",53,"Local-gov",549341,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,35,"United-States","Row3906"
"<=50K",28,"Private",247445,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","Row3907"
"<=50K",28,"Private",199566,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","Row3908"
">50K",33,"Self-emp-inc",139057,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,84,"Taiwan","Row3909"
">50K",61,"Private",166124,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3911"
"<=50K",49,"Private",82649,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5013,0,45,"United-States","Row3912"
"<=50K",48,"Private",109275,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row3913"
"<=50K",32,"Private",408328,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3914"
">50K",51,"Private",186338,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3915"
"<=50K",27,,130856,"Bachelors",13,"Never-married",,"Not-in-family","White","Male",0,0,40,"United-States","Row3916"
"<=50K",19,"Private",251579,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,14,"United-States","Row3917"
"<=50K",47,"Private",76612,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row3918"
"<=50K",25,"Private",22546,"Bachelors",13,"Never-married","Transport-moving","Own-child","White","Male",0,0,60,"United-States","Row3919"
"<=50K",72,"Private",53684,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States","Row3920"
"<=50K",29,"Private",183627,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row3921"
"<=50K",57,"Private",108426,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,48,"England","Row3923"
"<=50K",50,"Private",116287,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,60,"Columbia","Row3924"
"<=50K",45,"Self-emp-inc",145697,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States","Row3925"
">50K",52,"Private",326156,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","Row3926"
">50K",53,"Private",201127,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,48,"United-States","Row3927"
"<=50K",36,"Private",250791,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United-States","Row3928"
">50K",46,"Private",328216,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3929"
"<=50K",75,"Private",95985,"5th-6th",3,"Widowed","Other-service","Unmarried","Black","Male",0,0,10,"United-States","Row3931"
">50K",32,"Local-gov",127651,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3932"
"<=50K",28,"Private",250679,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row3933"
"<=50K",38,"Private",82622,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","Row3938"
"<=50K",36,"Private",160728,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,"United-States","Row3939"
"<=50K",28,"Private",339897,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,43,"Mexico","Row3941"
"<=50K",28,,37215,"Bachelors",13,"Never-married",,"Own-child","White","Male",0,0,45,"United-States","Row3942"
"<=50K",43,"Private",421837,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","Row3944"
">50K",38,"Private",29702,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","Row3945"
"<=50K",39,"Private",117381,"HS-grad",9,"Never-married","Tech-support","Not-in-family","White","Male",0,0,62,"England","Row3946"
"<=50K",40,"Private",338740,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row3948"
"<=50K",24,"Federal-gov",314525,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1741,45,"United-States","Row3951"
">50K",30,"Private",173005,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States","Row3952"
"<=50K",44,"Private",286750,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","Row3953"
"<=50K",40,"Private",163985,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,24,"United-States","Row3954"
">50K",42,"Private",310632,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","Row3958"
">50K",39,"Private",153976,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","Row3959"
"<=50K",43,"Private",174575,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,45,"United-States","Row3960"
"<=50K",62,"Self-emp-not-inc",82388,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",10566,0,40,"United-States","Row3961"
"<=50K",30,"Private",207253,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"England","Row3962"
">50K",39,"Private",746786,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States","Row3964"
