"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",61,"Private",73809,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5223"
">50K",50,"Local-gov",186888,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,40,"United-States","Row5227"
"<=50K",27,,330132,"HS-grad",9,"Never-married",,"Not-in-family","White","Female",0,0,25,"United-States","Row5228"
"<=50K",42,"Self-emp-inc",204033,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,,"Row5234"
"<=50K",22,"Private",271274,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row5235"
"<=50K",21,"Private",209483,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row5237"
"<=50K",52,"Self-emp-not-inc",102346,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,35,"United-States","Row5239"
"<=50K",25,"Private",181666,"Assoc-acdm",12,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","Row5240"
"<=50K",50,"Private",207367,"Some-college",10,"Married-spouse-absent","Other-service","Not-in-family","White","Female",0,0,40,"Cuba","Row5241"
"<=50K",50,"Private",202296,"Assoc-voc",11,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row5243"
"<=50K",30,"Private",41493,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,"Canada","Row5246"
">50K",36,"Local-gov",196529,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row5251"
"<=50K",24,"Private",157332,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,42,"United-States","Row5252"
"<=50K",35,,253860,"HS-grad",9,"Divorced",,"Unmarried","White","Female",0,0,20,"United-States","Row5255"
"<=50K",21,"Private",362589,"Bachelors",13,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","Row5256"
"<=50K",21,"Private",349365,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","Row5260"
"<=50K",42,"Private",179557,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","Row5262"
"<=50K",21,"Private",105577,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","Row5263"
"<=50K",27,"Federal-gov",47907,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5265"
"<=50K",22,"State-gov",186569,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,12,"United-States","Row5268"
"<=50K",90,"Private",141758,"9th",5,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5272"
"<=50K",23,"Self-emp-inc",284651,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,43,"United-States","Row5279"
">50K",31,"Self-emp-inc",236415,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,20,"United-States","Row5285"
">50K",33,"Private",118941,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,32,"United-States","Row5287"
"<=50K",80,"Private",157778,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,10,"United-States","Row5291"
"<=50K",21,"Private",143604,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,8,"United-States","Row5292"
"<=50K",33,"Private",100135,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,1740,25,"United-States","Row5298"
"<=50K",21,,180339,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,25,"United-States","Row5302"
"<=50K",19,"Private",125591,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","Row5303"
"<=50K",28,"Private",60772,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,45,"United-States","Row5304"
"<=50K",38,,204668,"Assoc-voc",11,"Separated",,"Unmarried","White","Female",0,0,25,"United-States","Row5307"
"<=50K",40,"Private",343068,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row5310"
"<=50K",25,"Self-emp-not-inc",257574,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","Row5313"
"<=50K",24,,267955,"9th",5,"Never-married",,"Own-child","White","Female",0,0,20,"United-States","Row5321"
"<=50K",19,"Private",165115,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row5322"
"<=50K",40,"Private",272240,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row5324"
"<=50K",49,"Private",204057,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row5335"
">50K",47,"Private",169092,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","Row5337"
"<=50K",28,"Private",230743,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5338"
"<=50K",20,"Private",190963,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,30,"United-States","Row5339"
"<=50K",31,"Private",202822,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row5343"
">50K",25,"Private",168943,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,30,"United-States","Row5349"
"<=50K",49,"Private",114797,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","Row5354"
"<=50K",38,"Private",204756,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","Row5356"
"<=50K",54,"Private",138845,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row5359"
"<=50K",31,"Federal-gov",142470,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","Row5375"
">50K",63,"Private",361631,"Masters",14,"Separated","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row5377"
">50K",42,"Private",254773,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,50,"United-States","Row5380"
"<=50K",26,"Private",58065,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","Row5381"
"<=50K",20,,41183,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,30,"United-States","Row5383"
"<=50K",19,,308064,"HS-grad",9,"Never-married",,"Not-in-family","Black","Female",0,0,40,"United-States","Row5384"
"<=50K",24,"Private",119704,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row5387"
"<=50K",31,"Private",147215,"12th",8,"Divorced","Other-service","Unmarried","White","Female",0,0,21,"United-States","Row5390"
"<=50K",31,"Private",101562,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,55,"United-States","Row5391"
"<=50K",63,"Private",216413,"Bachelors",13,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","Row5392"
"<=50K",29,"State-gov",188986,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Female",0,1590,64,"United-States","Row5393"
"<=50K",22,"Private",304710,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,10,"Vietnam","Row5395"
"<=50K",32,"Private",53260,"HS-grad",9,"Divorced","Other-service","Unmarried","Other","Female",0,0,28,"United-States","Row5399"
"<=50K",26,"Local-gov",197530,"Masters",14,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row5402"
">50K",35,"Private",175614,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","Row5407"
"<=50K",60,"Private",227266,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,33,"United-States","Row5409"
"<=50K",21,"Private",146499,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,1579,40,"United-States","Row5410"
"<=50K",71,"Local-gov",337064,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row5411"
"<=50K",50,"Local-gov",117791,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5413"
"<=50K",23,"Private",73514,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"Vietnam","Row5415"
"<=50K",39,"Private",250157,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,63,"United-States","Row5422"
"<=50K",33,"State-gov",913447,"Some-college",10,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","Row5423"
">50K",53,"Private",283602,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",13550,0,43,"United-States","Row5429"
">50K",51,"Private",143741,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","Row5431"
"<=50K",44,"Private",83508,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Female",2354,0,99,"United-States","Row5432"
"<=50K",56,"State-gov",81954,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5433"
"<=50K",27,"Private",261375,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","Row5434"
"<=50K",52,"Private",310045,"9th",5,"Married-spouse-absent","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Female",0,0,30,"China","Row5435"
"<=50K",35,,476573,"HS-grad",9,"Never-married",,"Not-in-family","White","Female",0,0,4,"United-States","Row5440"
"<=50K",46,"Private",267107,"5th-6th",3,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,45,"Italy","Row5441"
"<=50K",35,"Private",48123,"12th",8,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,50,"United-States","Row5442"
"<=50K",20,"Private",89991,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,32,"United-States","Row5447"
"<=50K",19,"Private",237455,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,25,"United-States","Row5449"
"<=50K",21,"Private",206492,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,,"Row5450"
"<=50K",56,"Private",28729,"11th",7,"Separated","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row5451"
"<=50K",28,"Private",153475,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"El-Salvador","Row5452"
"<=50K",45,"Private",275517,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","Row5453"
"<=50K",32,"Private",128002,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,45,"United-States","Row5454"
"<=50K",25,"Private",191271,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row5460"
"<=50K",53,"Private",169182,"10th",6,"Married-spouse-absent","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"Columbia","Row5463"
"<=50K",47,"Private",184005,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",3325,0,45,"United-States","Row5464"
"<=50K",54,"Local-gov",182388,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States","Row5474"
"<=50K",21,"Private",203914,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States","Row5476"
"<=50K",19,"Self-emp-not-inc",30800,"10th",6,"Married-spouse-absent","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","Row5481"
"<=50K",22,"Private",61850,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row5483"
"<=50K",41,"Private",336643,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,80,"United-States","Row5489"
"<=50K",55,,193895,"HS-grad",9,"Divorced",,"Not-in-family","White","Female",0,0,40,"England","Row5492"
"<=50K",26,"Private",288592,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5495"
"<=50K",43,"Private",131435,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row5498"
"<=50K",28,"Private",96337,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5502"
"<=50K",40,"Private",197923,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Female",2977,0,40,"United-States","Row5504"
"<=50K",20,"Private",205970,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,25,"United-States","Row5506"
"<=50K",18,"Private",201901,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,10,"United-States","Row5508"
"<=50K",48,"Private",94461,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,16,"United-States","Row5511"
"<=50K",20,"Private",271379,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","Row5512"
"<=50K",55,"Private",231738,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"England","Row5513"
">50K",33,"Local-gov",198183,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","Row5514"
"<=50K",21,"State-gov",140764,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,12,"United-States","Row5515"
"<=50K",19,"Private",227491,"HS-grad",9,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","Row5519"
"<=50K",25,"Private",222254,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","Row5520"
">50K",39,"Private",174368,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row5523"
"<=50K",34,"Private",110622,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row5525"
"<=50K",37,"Private",130277,"5th-6th",3,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row5527"
"<=50K",43,"Local-gov",98130,"Bachelors",13,"Divorced","Prof-specialty","Own-child","White","Female",0,0,39,"United-States","Row5528"
">50K",34,"State-gov",595000,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","Row5530"
">50K",42,"State-gov",117583,"Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Female",8614,0,60,"United-States","Row5532"
"<=50K",26,"Private",164583,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,30,"United-States","Row5533"
"<=50K",39,"Private",340091,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,75,"United-States","Row5534"
">50K",40,"Self-emp-inc",169878,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","Row5542"
"<=50K",35,"Self-emp-not-inc",269300,"Bachelors",13,"Never-married","Other-service","Not-in-family","Black","Female",0,0,60,"United-States","Row5546"
"<=50K",19,"Private",57206,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row5556"
"<=50K",37,"Private",201319,"Some-college",10,"Separated","Other-service","Unmarried","White","Female",0,0,40,"United-States","Row5557"
"<=50K",45,"Private",230979,"Some-college",10,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row5559"
"<=50K",64,,286732,"7th-8th",4,"Widowed",,"Not-in-family","White","Female",0,0,40,"United-States","Row5561"
"<=50K",18,,279288,"10th",6,"Never-married",,"Other-relative","White","Female",0,0,30,"United-States","Row5565"
"<=50K",39,"Private",111499,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row5569"
"<=50K",27,"Private",61580,"Some-college",10,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","Row5571"
"<=50K",29,"Private",290740,"Assoc-acdm",12,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,50,"United-States","Row5578"
"<=50K",27,"Private",255582,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row5579"
"<=50K",55,"Private",81865,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row5585"
"<=50K",78,,363134,"HS-grad",9,"Widowed",,"Not-in-family","White","Female",0,0,1,"United-States","Row5590"
